<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.RTS-12.18,1,23/10/18,13:04,110520.0,110530.0,110450.0,110470.0,690
SPFB.RTS-12.18,1,23/10/18,13:05,110480.0,110550.0,110470.0,110520.0,466
SPFB.RTS-12.18,1,23/10/18,13:06,110540.0,110570.0,110520.0,110570.0,134
SPFB.RTS-12.18,1,23/10/18,13:07,110560.0,110610.0,110460.0,110490.0,770
SPFB.RTS-12.18,1,23/10/18,13:08,110490.0,110520.0,110400.0,110420.0,737
SPFB.RTS-12.18,1,23/10/18,13:09,110430.0,110530.0,110410.0,110530.0,347
SPFB.RTS-12.18,1,23/10/18,13:10,110530.0,110580.0,110530.0,110570.0,235
SPFB.RTS-12.18,1,23/10/18,13:11,110570.0,110710.0,110560.0,110660.0,1550
SPFB.RTS-12.18,1,23/10/18,13:12,110660.0,110700.0,110620.0,110630.0,587
SPFB.RTS-12.18,1,23/10/18,13:13,110640.0,110660.0,110620.0,110630.0,401
SPFB.RTS-12.18,1,23/10/18,13:14,110620.0,110640.0,110580.0,110620.0,546
SPFB.RTS-12.18,1,23/10/18,13:15,110610.0,110720.0,110600.0,110690.0,533
SPFB.RTS-12.18,1,23/10/18,13:16,110680.0,110780.0,110670.0,110720.0,1018
SPFB.RTS-12.18,1,23/10/18,13:17,110730.0,110760.0,110680.0,110700.0,444
SPFB.RTS-12.18,1,23/10/18,13:18,110690.0,110740.0,110670.0,110730.0,311
SPFB.RTS-12.18,1,23/10/18,13:19,110720.0,110760.0,110670.0,110730.0,596
SPFB.RTS-12.18,1,23/10/18,13:20,110730.0,110820.0,110720.0,110790.0,572
SPFB.RTS-12.18,1,23/10/18,13:21,110800.0,110830.0,110780.0,110790.0,695
SPFB.RTS-12.18,1,23/10/18,13:22,110790.0,110850.0,110780.0,110830.0,1321
SPFB.RTS-12.18,1,23/10/18,13:23,110820.0,110940.0,110810.0,110900.0,1820
SPFB.RTS-12.18,1,23/10/18,13:24,110890.0,110940.0,110880.0,110910.0,605
SPFB.RTS-12.18,1,23/10/18,13:25,110910.0,110910.0,110830.0,110850.0,504
SPFB.RTS-12.18,1,23/10/18,13:26,110850.0,110860.0,110800.0,110800.0,510
SPFB.RTS-12.18,1,23/10/18,13:27,110800.0,110820.0,110750.0,110770.0,415
SPFB.RTS-12.18,1,23/10/18,13:28,110760.0,110790.0,110660.0,110720.0,1294
